time,current,power,marker
 6.4364,351.0,1593.7155,marker0
 6.4366,350.5,1591.4452,marker0
 6.4368,351.5,1595.9857,marker0
 6.4370,351.0,1593.7155,marker0
 6.4372,351.5,1595.9857,marker0
 6.4374,355.5,1614.1477,marker0
 6.4376,354.0,1607.6910,marker0
 6.4378,351.0,1593.7155,marker0
 6.4380,351.0,1593.7155,marker0
 6.4382,351.5,1595.9857,marker0
 6.4384,351.0,1594.0665,marker0
 6.4386,351.0,1594.0665,marker0
 6.4388,351.0,1594.0665,marker0
 6.4390,351.5,1595.9857,marker0
 6.4392,351.0,1594.0665,marker0
 6.4394,351.0,1593.7155,marker0
 6.4396,351.0,1593.7155,marker0
 6.4398,351.5,1595.9857,marker0
 6.4400,351.0,1593.7155,marker0
 6.4402,351.0,1593.7155,marker0
 6.4404,351.5,1595.9857,marker0
 6.4406,351.0,1593.7155,marker0
 6.4408,351.5,1595.9857,marker0
 6.4410,351.0,1593.7155,marker0
 6.4412,351.5,1595.9857,marker0
 6.4414,351.0,1594.0665,marker0
 6.4416,351.5,1595.9857,marker0
 6.4418,351.5,1595.9857,marker0
 6.4420,351.5,1596.3373,marker0
 6.4422,351.5,1595.9857,marker0
 6.4424,351.5,1596.3373,marker0
 6.4426,351.0,1593.7155,marker0
 6.4428,351.0,1594.0665,marker0
 6.4430,351.0,1593.7155,marker0
 6.4432,351.0,1594.0665,marker0
 6.4434,351.0,1593.7155,marker0
 6.4436,351.0,1593.7155,marker0
 6.4438,351.0,1594.0665,marker0
 6.4440,351.0,1593.7155,marker0
 6.4442,351.0,1593.7155,marker0
 6.4444,351.5,1596.3373,marker0
 6.4446,351.0,1593.7155,marker0
 6.4448,351.5,1596.3373,marker0
 6.4450,351.0,1593.7155,marker0
 6.4452,351.0,1593.7155,marker0
 6.4454,354.0,1607.3370,marker0
 6.4456,354.0,1607.3370,marker0
 6.4458,351.5,1595.9857,marker0
 6.4460,351.5,1595.9857,marker0
 6.4462,351.5,1595.9857,marker0
 6.4464,352.0,1598.2560,marker0
 6.4466,351.5,1595.9857,marker0
 6.4468,351.5,1595.9857,marker0
 6.4470,351.0,1594.0665,marker0
 6.4472,351.5,1595.9857,marker0
 6.4474,352.0,1598.2560,marker0
 6.4476,351.0,1593.7155,marker0
 6.4478,351.0,1593.7155,marker0
 6.4480,351.0,1594.0665,marker0
 6.4482,351.0,1594.0665,marker0
 6.4484,351.5,1595.9857,marker0
 6.4486,351.0,1593.7155,marker0
 6.4488,351.5,1596.3373,marker0
 6.4490,351.0,1594.0665,marker0
 6.4492,351.0,1593.7155,marker0
 6.4494,351.5,1596.3373,marker0
 6.4496,351.0,1593.7155,marker0
 6.4498,351.0,1594.0665,marker0
 6.4500,351.0,1593.7155,marker0
 6.4502,351.5,1596.3373,marker0
 6.4504,351.0,1593.7155,marker0
 6.4506,350.5,1591.4452,marker0
 6.4508,351.5,1595.9857,marker0
 6.4510,351.0,1593.7155,marker0
 6.4512,351.5,1595.9857,marker0
 6.4514,351.0,1593.7155,marker0
 6.4516,351.0,1593.7155,marker0
 6.4518,351.0,1594.0665,marker0
 6.4520,351.0,1594.0665,marker0
 6.4522,351.5,1595.9857,marker0
 6.4524,351.5,1595.9857,marker0
 6.4526,351.0,1593.7155,marker0
 6.4528,351.5,1595.9857,marker0
 6.4530,351.0,1593.7155,marker0
 6.4532,358.0,1625.4990,marker0
 6.4534,348.0,1580.4420,marker0
 6.4536,354.0,1607.6910,marker0
 6.4538,351.0,1593.7155,marker0
 6.4540,351.0,1593.3645,marker0
 6.4542,351.0,1593.7155,marker0
 6.4544,351.0,1593.7155,marker0
 6.4546,351.0,1593.7155,marker0
 6.4548,351.0,1593.7155,marker0
 6.4550,351.0,1593.7155,marker0
 6.4552,351.0,1593.7155,marker0
 6.4554,351.5,1595.9857,marker0
 6.4556,351.0,1593.7155,marker0
 6.4558,351.5,1596.3373,marker0
 6.4560,351.0,1593.7155,marker0
 6.4562,351.0,1593.7155,marker0
 6.4564,351.0,1594.0665,marker0
 6.4566,351.0,1593.7155,marker0
 6.4568,351.0,1593.7155,marker0
 6.4570,351.0,1594.0665,marker0
 6.4572,351.0,1593.7155,marker0
 6.4574,352.0,1598.2560,marker0
 6.4576,351.5,1595.6343,marker0
 6.4578,393.5,1786.2933,marker0
 6.4580,398.0,1807.1190,marker0
 6.4582,399.5,1814.3293,marker0
 6.4584,372.5,1691.3362,marker0
 6.4586,351.0,1593.7155,marker0
 6.4588,352.0,1598.2560,marker0
 6.4590,351.0,1593.7155,marker0
 6.4592,351.0,1593.7155,marker0
 6.4594,351.5,1596.3373,marker0
 6.4596,351.0,1594.0665,marker0
 6.4598,351.5,1595.9857,marker0
 6.4600,351.0,1593.7155,marker0
 6.4602,351.0,1593.7155,marker0
 6.4604,351.5,1596.3373,marker0
 6.4606,351.0,1593.7155,marker0
 6.4608,351.0,1593.7155,marker0
 6.4610,351.0,1593.7155,marker0
 6.4612,351.5,1595.9857,marker0
 6.4614,358.5,1627.7692,marker0
 6.4616,355.5,1614.5032,marker0
 6.4618,351.5,1596.3373,marker0
 6.4620,351.0,1593.7155,marker0
 6.4622,351.5,1595.9857,marker0
 6.4624,351.5,1595.9857,marker0
 6.4626,351.5,1595.9857,marker0
 6.4628,351.5,1595.9857,marker0
 6.4630,351.5,1596.3373,marker0
 6.4632,351.5,1595.9857,marker0
 6.4634,351.5,1595.9857,marker0
 6.4636,351.5,1595.9857,marker0
 6.4638,351.0,1593.7155,marker0
 6.4640,351.0,1594.0665,marker0
 6.4642,351.5,1595.9857,marker0
 6.4644,351.0,1593.7155,marker0
 6.4646,351.0,1594.0665,marker0
 6.4648,351.5,1595.9857,marker0
 6.4650,351.0,1593.7155,marker0
 6.4652,351.0,1594.0665,marker0
 6.4654,351.5,1595.9857,marker0
 6.4656,351.0,1593.7155,marker0
 6.4658,351.5,1596.3373,marker0
 6.4660,351.0,1594.0665,marker0
 6.4662,351.0,1593.7155,marker0
 6.4664,351.0,1593.7155,marker0
 6.4666,351.0,1593.7155,marker0
 6.4668,351.5,1596.3373,marker0
 6.4670,351.0,1593.7155,marker0
 6.4672,351.0,1593.7155,marker0
 6.4674,352.0,1598.2560,marker0
 6.4676,350.5,1591.4452,marker0
 6.4678,351.0,1593.7155,marker0
 6.4680,351.0,1593.7155,marker0
 6.4682,351.0,1593.7155,marker0
 6.4684,351.0,1593.7155,marker0
 6.4686,351.0,1593.7155,marker0
 6.4688,351.5,1595.9857,marker0
 6.4690,351.0,1594.0665,marker0
 6.4692,351.0,1593.7155,marker0
 6.4694,356.5,1618.6882,marker0
 6.4696,354.5,1609.6073,marker0
 6.4698,351.5,1596.3373,marker0
 6.4700,351.0,1593.7155,marker0
 6.4702,351.0,1593.7155,marker0
 6.4704,351.5,1596.3373,marker0
 6.4706,351.0,1593.7155,marker0
 6.4708,351.0,1593.7155,marker0
 6.4710,351.5,1596.3373,marker0
 6.4712,358.0,1625.4990,marker0
 6.4714,344.5,1564.2022,marker0
 6.4716,351.0,1593.7155,marker0
 6.4718,351.5,1595.9857,marker0
 6.4720,351.0,1593.7155,marker0
 6.4722,351.5,1595.9857,marker0
 6.4724,351.5,1595.9857,marker0
 6.4726,351.0,1593.7155,marker0
 6.4728,351.5,1596.3373,marker0
 6.4730,351.0,1594.0665,marker0
 6.4732,351.0,1593.7155,marker0
 6.4734,351.5,1595.9857,marker0
 6.4736,351.0,1594.0665,marker0
 6.4738,351.5,1595.9857,marker0
 6.4740,351.0,1593.7155,marker0
 6.4742,351.0,1593.7155,marker0
 6.4744,351.5,1595.9857,marker0
 6.4746,351.5,1595.9857,marker0
 6.4748,351.5,1596.3373,marker0
 6.4750,351.0,1593.7155,marker0
 6.4752,351.5,1595.9857,marker0
 6.4754,352.0,1598.6080,marker0
 6.4756,351.0,1593.7155,marker0
 6.4758,351.5,1595.9857,marker0
 6.4760,351.0,1594.0665,marker0
 6.4762,351.0,1593.7155,marker0
 6.4764,351.0,1593.7155,marker0
 6.4766,351.0,1593.7155,marker0
 6.4768,351.0,1594.0665,marker0
 6.4770,350.5,1591.4452,marker0
 6.4772,351.0,1593.3645,marker0
 6.4774,355.5,1614.1477,marker0
 6.4776,354.0,1607.3370,marker0
 6.4778,351.0,1593.7155,marker0
 6.4780,351.0,1593.7155,marker0
 6.4782,351.0,1593.7155,marker0
 6.4784,351.5,1596.3373,marker0
 6.4786,351.0,1593.7155,marker0
 6.4788,351.5,1595.9857,marker0
 6.4790,351.0,1594.0665,marker0
 6.4792,351.5,1595.9857,marker0
 6.4794,352.0,1598.6080,marker0
 6.4796,351.5,1595.9857,marker0
 6.4798,352.0,1598.2560,marker0
 6.4800,351.5,1596.3373,marker0
 6.4802,351.5,1595.9857,marker0
 6.4804,351.5,1596.3373,marker0
 6.4806,351.0,1594.0665,marker0
 6.4808,351.5,1596.3373,marker0
 6.4810,351.0,1593.7155,marker0
 6.4812,351.5,1596.3373,marker0
 6.4814,351.0,1593.7155,marker0
 6.4816,351.0,1593.7155,marker0
 6.4818,351.0,1593.7155,marker0
 6.4820,351.5,1595.9857,marker0
 6.4822,351.5,1595.9857,marker0
 6.4824,351.0,1594.0665,marker0
 6.4826,351.0,1593.7155,marker0
 6.4828,351.5,1595.9857,marker0
 6.4830,351.0,1593.7155,marker0
 6.4832,351.5,1595.9857,marker0
 6.4834,351.0,1593.7155,marker0
 6.4836,351.0,1593.7155,marker0
 6.4838,351.5,1595.9857,marker0
 6.4840,359.0,1630.0395,marker0
 6.4842,351.5,1596.3373,marker0
 6.4844,351.5,1595.9857,marker0
 6.4846,351.0,1594.0665,marker0
 6.4848,351.5,1595.9857,marker0
 6.4850,351.0,1593.7155,marker0
 6.4852,351.5,1595.9857,marker0
 6.4854,354.0,1607.6910,marker0
 6.4856,354.0,1607.3370,marker0
 6.4858,351.5,1596.3373,marker0
 6.4860,351.0,1593.7155,marker0
 6.4862,351.5,1595.9857,marker0
 6.4864,350.5,1591.4452,marker0
 6.4866,351.0,1594.0665,marker0
 6.4868,351.0,1593.7155,marker0
 6.4870,351.0,1593.7155,marker0
 6.4872,351.0,1593.3645,marker0
 6.4874,352.5,1600.5262,marker0
 6.4876,351.0,1593.7155,marker0
 6.4878,351.5,1596.3373,marker0
 6.4880,351.0,1593.7155,marker0
 6.4882,351.0,1593.7155,marker0
 6.4884,351.0,1594.0665,marker0
 6.4886,351.0,1593.7155,marker0
 6.4888,351.5,1595.9857,marker0
 6.4890,351.0,1593.7155,marker0
 6.4892,358.0,1625.4990,marker0
 6.4894,344.5,1564.2022,marker0
 6.4896,351.0,1593.7155,marker0
 6.4898,351.5,1596.3373,marker0
 6.4900,351.0,1593.7155,marker0
 6.4902,351.0,1593.7155,marker0
 6.4904,351.5,1596.3373,marker0
 6.4906,351.0,1593.7155,marker0
 6.4908,351.0,1593.7155,marker0
 6.4910,351.0,1593.7155,marker0
 6.4912,351.5,1596.3373,marker0
 6.4914,351.5,1596.3373,marker0
 6.4916,351.0,1593.7155,marker0
 6.4918,351.5,1595.9857,marker0
 6.4920,351.0,1593.7155,marker0
 6.4922,353.0,1602.7965,marker0
 6.4924,351.0,1593.7155,marker0
 6.4926,350.5,1591.4452,marker0
 6.4928,351.5,1595.9857,marker0
 6.4930,350.5,1591.7957,marker0
 6.4932,351.0,1594.0665,marker0
 6.4934,354.5,1609.6073,marker0
 6.4936,354.0,1607.3370,marker0
 6.4938,351.0,1593.7155,marker0
 6.4940,351.0,1593.7155,marker0
 6.4942,351.0,1593.7155,marker0
 6.4944,351.5,1595.9857,marker0
 6.4946,351.0,1593.7155,marker0
 6.4948,351.5,1595.9857,marker0
 6.4950,351.5,1595.9857,marker0
 6.4952,351.5,1595.9857,marker0
 6.4954,351.0,1594.0665,marker0
 6.4956,351.0,1593.7155,marker0
 6.4958,352.0,1598.2560,marker0
 6.4960,351.5,1595.9857,marker0
 6.4962,351.5,1595.9857,marker0
 6.4964,351.5,1595.9857,marker0
 6.4966,351.5,1595.9857,marker0
 6.4968,351.5,1595.9857,marker0
 6.4970,351.0,1593.7155,marker0
 6.4972,351.0,1593.7155,marker0
 6.4974,352.0,1598.2560,marker0
 6.4976,351.0,1593.7155,marker0
 6.4978,351.5,1595.9857,marker0
 6.4980,351.0,1593.7155,marker0
 6.4982,351.0,1593.7155,marker0
 6.4984,351.0,1593.7155,marker0
 6.4986,351.5,1595.9857,marker0
 6.4988,351.0,1593.7155,marker0
 6.4990,351.0,1593.7155,marker0
 6.4992,351.5,1595.9857,marker0
 6.4994,351.0,1594.0665,marker0
 6.4996,351.0,1593.7155,marker0
 6.4998,351.5,1596.3373,marker0
 6.5000,351.0,1594.0665,marker0
 6.5002,351.5,1595.9857,marker0
 6.5004,351.0,1593.7155,marker0
 6.5006,351.0,1593.7155,marker0
 6.5008,351.0,1594.0665,marker0
 6.5010,351.5,1596.3373,marker0
 6.5012,351.0,1593.7155,marker0
 6.5014,354.5,1609.9617,marker0
 6.5016,354.0,1607.3370,marker0
 6.5018,351.5,1596.3373,marker0
 6.5020,351.0,1594.0665,marker0
 6.5022,351.5,1595.9857,marker0
 6.5024,351.0,1593.7155,marker0
 6.5026,351.5,1596.3373,marker0
 6.5028,351.5,1595.9857,marker0
 6.5030,351.0,1593.7155,marker0
 6.5032,351.5,1595.9857,marker0
 6.5034,351.5,1595.9857,marker0
 6.5036,351.0,1593.7155,marker0
 6.5038,351.5,1595.9857,marker0
 6.5040,351.0,1593.7155,marker0
 6.5042,351.5,1595.9857,marker0
 6.5044,351.0,1593.7155,marker0
 6.5046,351.0,1594.0665,marker0
 6.5048,351.5,1595.9857,marker0
 6.5050,351.0,1593.7155,marker0
 6.5052,351.0,1593.7155,marker0
 6.5054,351.0,1593.7155,marker0
 6.5056,351.5,1595.9857,marker0
 6.5058,351.0,1593.7155,marker0
 6.5060,351.0,1594.0665,marker0
 6.5062,351.5,1595.9857,marker0
 6.5064,351.0,1593.7155,marker0
 6.5066,351.0,1593.7155,marker0
 6.5068,351.5,1595.9857,marker0
 6.5070,351.0,1593.7155,marker0
 6.5072,358.0,1625.4990,marker0
 6.5074,345.0,1566.4725,marker0
 6.5076,351.5,1595.9857,marker0
 6.5078,351.5,1596.3373,marker0
 6.5080,351.0,1593.7155,marker0
 6.5082,351.5,1595.6343,marker0
 6.5084,351.0,1593.7155,marker0
 6.5086,351.0,1593.7155,marker0
 6.5088,352.0,1598.2560,marker0
 6.5090,351.0,1593.7155,marker0
 6.5092,351.0,1593.7155,marker0
 6.5094,354.0,1607.3370,marker0
 6.5096,354.0,1607.3370,marker0
 6.5098,351.0,1593.7155,marker0
 6.5100,351.0,1593.7155,marker0
 6.5102,351.0,1593.7155,marker0
 6.5104,351.0,1593.7155,marker0
 6.5106,351.0,1593.7155,marker0
 6.5108,351.0,1593.7155,marker0
 6.5110,351.0,1593.7155,marker0
 6.5112,351.5,1595.9857,marker0
 6.5114,351.0,1593.7155,marker0
 6.5116,351.0,1593.7155,marker0
 6.5118,351.0,1593.7155,marker0
 6.5120,351.0,1593.7155,marker0
 6.5122,352.0,1598.2560,marker0
 6.5124,351.5,1595.9857,marker0
 6.5126,351.5,1595.9857,marker0
 6.5128,351.5,1595.9857,marker0
 6.5130,351.5,1595.9857,marker0
 6.5132,352.0,1598.6080,marker0
 6.5134,351.5,1595.9857,marker0
 6.5136,351.0,1594.0665,marker0
 6.5138,351.5,1595.9857,marker0
 6.5140,350.5,1591.4452,marker0
 6.5142,351.0,1593.3645,marker0
 6.5144,351.5,1595.9857,marker0
 6.5146,351.0,1593.7155,marker0
 6.5148,351.0,1593.7155,marker0
 6.5150,351.0,1593.7155,marker0
 6.5152,351.0,1594.0665,marker0
 6.5154,351.0,1593.7155,marker0
 6.5156,351.0,1593.7155,marker0
 6.5158,351.0,1593.7155,marker0
 6.5160,351.0,1593.7155,marker0
 6.5162,351.5,1595.9857,marker0
 6.5164,351.0,1593.7155,marker0
 6.5166,351.0,1593.7155,marker0
 6.5168,351.5,1596.3373,marker0
 6.5170,351.0,1593.7155,marker0
 6.5172,351.0,1593.7155,marker0
 6.5174,355.5,1614.1477,marker0
 6.5176,354.0,1607.3370,marker0
 6.5178,351.5,1595.9857,marker0
 6.5180,351.0,1594.0665,marker0
 6.5182,351.0,1593.3645,marker0
 6.5184,351.0,1594.0665,marker0
 6.5186,351.0,1594.0665,marker0
 6.5188,351.5,1595.9857,marker0
 6.5190,351.0,1593.7155,marker0
 6.5192,351.5,1595.9857,marker0
 6.5194,350.5,1591.4452,marker0
 6.5196,351.0,1593.7155,marker0
 6.5198,351.5,1595.9857,marker0
 6.5200,351.0,1594.0665,marker0
 6.5202,351.0,1593.7155,marker0
 6.5204,351.5,1596.3373,marker0
 6.5206,351.0,1593.7155,marker0
 6.5208,351.5,1595.9857,marker0
 6.5210,351.0,1593.7155,marker0
 6.5212,351.5,1595.9857,marker0
 6.5214,350.5,1591.4452,marker0
 6.5216,351.0,1593.7155,marker0
 6.5218,351.0,1593.7155,marker0
 6.5220,351.0,1593.7155,marker0
 6.5222,352.0,1598.2560,marker0
 6.5224,350.5,1591.4452,marker0
 6.5226,351.0,1594.0665,marker0
 6.5228,351.0,1593.7155,marker0
 6.5230,351.0,1593.7155,marker0
 6.5232,351.0,1593.7155,marker0
 6.5234,351.5,1595.9857,marker0
 6.5236,351.0,1594.0665,marker0
 6.5238,351.5,1596.3373,marker0
 6.5240,351.0,1593.7155,marker0
 6.5242,351.0,1593.7155,marker0
 6.5244,351.5,1595.9857,marker0
 6.5246,351.0,1594.0665,marker0
 6.5248,351.0,1593.7155,marker0
 6.5250,351.0,1593.7155,marker0
 6.5252,358.0,1625.4990,marker0
 6.5254,347.5,1578.1713,marker0
 6.5256,354.0,1607.6910,marker0
 6.5258,351.5,1595.9857,marker0
 6.5260,351.0,1593.7155,marker0
 6.5262,351.5,1595.9857,marker0
 6.5264,351.0,1593.7155,marker0
 6.5266,350.5,1591.4452,marker0
 6.5268,351.0,1594.0665,marker0
 6.5270,351.0,1593.7155,marker0
 6.5272,351.0,1593.7155,marker0
 6.5274,351.5,1595.9857,marker0
 6.5276,351.5,1595.9857,marker0
 6.5278,351.0,1593.7155,marker0
 6.5280,351.0,1593.7155,marker0
 6.5282,351.5,1596.3373,marker0
 6.5284,351.0,1593.7155,marker0
 6.5286,351.0,1593.7155,marker0
 6.5288,351.5,1595.9857,marker0
 6.5290,351.0,1593.7155,marker0
 6.5292,351.5,1595.9857,marker0
 6.5294,351.5,1595.9857,marker0
 6.5296,351.5,1595.9857,marker0
 6.5298,352.0,1598.2560,marker0
 6.5300,351.0,1593.7155,marker0
 6.5302,351.0,1593.7155,marker0
 6.5304,351.0,1593.7155,marker0
 6.5306,351.0,1594.0665,marker0
 6.5308,351.0,1594.0665,marker0
 6.5310,351.0,1594.0665,marker0
 6.5312,351.5,1595.9857,marker0
 6.5314,351.0,1593.7155,marker0
 6.5316,351.0,1593.7155,marker0
 6.5318,351.5,1595.9857,marker0
 6.5320,351.0,1594.0665,marker0
 6.5322,352.0,1598.2560,marker0
 6.5324,351.0,1594.0665,marker0
 6.5326,351.0,1593.7155,marker0
 6.5328,351.5,1595.9857,marker0
 6.5330,351.0,1593.7155,marker0
 6.5332,351.5,1596.3373,marker0
 6.5334,354.5,1609.6073,marker0
 6.5336,354.0,1607.3370,marker0
 6.5338,351.5,1595.9857,marker0
 6.5340,351.5,1595.9857,marker0
 6.5342,351.5,1595.9857,marker0
 6.5344,351.0,1593.7155,marker0
 6.5346,351.0,1593.7155,marker0
 6.5348,351.0,1593.7155,marker0
 6.5350,351.0,1593.7155,marker0
 6.5352,351.0,1593.7155,marker0
 6.5354,351.0,1594.0665,marker0
 6.5356,351.0,1593.7155,marker0
 6.5358,351.0,1594.0665,marker0
 6.5360,351.0,1593.7155,marker0
 6.5362,351.0,1593.7155,marker0
 6.5364,351.0,1593.7155,marker0
 6.5366,351.0,1593.7155,marker0
 6.5368,351.5,1595.9857,marker0
 6.5370,351.0,1593.7155,marker0
 6.5372,351.5,1595.9857,marker0
 6.5374,351.5,1595.9857,marker0
 6.5376,351.0,1593.7155,marker0
 6.5378,351.5,1596.3373,marker0
 6.5380,351.0,1593.7155,marker0
 6.5382,351.5,1595.9857,marker0
 6.5384,351.0,1594.0665,marker0
 6.5386,351.0,1593.7155,marker0
 6.5388,351.5,1596.3373,marker0
 6.5390,351.0,1593.7155,marker0
 6.5392,351.0,1593.7155,marker0
 6.5394,351.0,1593.7155,marker0
 6.5396,351.5,1596.3373,marker0
 6.5398,351.0,1594.0665,marker0
 6.5400,351.0,1593.7155,marker0
 6.5402,351.0,1593.7155,marker0
 6.5404,351.0,1593.7155,marker0
 6.5406,351.0,1593.7155,marker0
 6.5408,391.0,1775.7265,marker0
 6.5410,358.5,1627.7692,marker0
 6.5412,352.0,1598.2560,marker0
 6.5414,355.5,1614.5032,marker0
 6.5416,354.5,1609.6073,marker0
 6.5418,351.0,1594.4175,marker0
 6.5420,351.0,1593.7155,marker0
 6.5422,352.5,1600.8788,marker0
 6.5424,351.0,1593.7155,marker0
 6.5426,351.0,1593.7155,marker0
 6.5428,351.0,1594.0665,marker0
 6.5430,350.5,1591.7957,marker0
 6.5432,357.5,1623.2287,marker0
 6.5434,344.5,1564.2022,marker0
 6.5436,351.0,1593.7155,marker0
 6.5438,351.0,1593.7155,marker0
 6.5440,350.5,1591.4452,marker0
 6.5442,351.0,1593.7155,marker0
 6.5444,351.0,1593.7155,marker0
 6.5446,351.0,1593.7155,marker0
 6.5448,351.5,1596.3373,marker0
 6.5450,351.0,1593.7155,marker0
 6.5452,351.0,1593.7155,marker0
 6.5454,351.0,1593.7155,marker0
 6.5456,351.0,1593.7155,marker0
 6.5458,351.5,1595.9857,marker0
 6.5460,351.0,1593.7155,marker0
 6.5462,352.0,1598.2560,marker0
 6.5464,351.5,1595.9857,marker0
 6.5466,351.5,1596.3373,marker0
 6.5468,351.5,1596.3373,marker0
 6.5470,350.0,1589.1750,marker0
 6.5472,349.0,1584.6345,marker0
 6.5474,350.0,1589.1750,marker0
 6.5476,348.5,1582.3642,marker0
 6.5478,349.0,1584.6345,marker0
 6.5480,348.5,1582.3642,marker0
 6.5482,349.0,1584.6345,marker0
 6.5484,349.0,1584.6345,marker0
 6.5486,348.5,1582.3642,marker0
 6.5488,349.0,1584.9835,marker0
 6.5490,348.5,1582.7128,marker0
 6.5492,349.0,1584.6345,marker0
 6.5494,352.0,1598.6080,marker0
 6.5496,352.0,1598.2560,marker0
 6.5498,349.0,1584.9835,marker0
 6.5500,348.5,1582.3642,marker0
 6.5502,348.5,1582.3642,marker0
 6.5504,349.0,1584.6345,marker0
 6.5506,348.5,1582.3642,marker0
 6.5508,349.0,1584.6345,marker0
 6.5510,348.5,1582.3642,marker0
 6.5512,349.0,1584.9835,marker0
 6.5514,349.0,1584.6345,marker0
 6.5516,349.0,1584.9835,marker0
 6.5518,349.0,1584.6345,marker0
 6.5520,349.0,1584.6345,marker0
 6.5522,350.0,1589.1750,marker0
 6.5524,348.5,1582.7128,marker0
 6.5526,348.5,1582.3642,marker0
 6.5528,349.0,1584.6345,marker0
 6.5530,349.0,1584.6345,marker0
 6.5532,349.0,1584.6345,marker0
 6.5534,349.0,1584.9835,marker0
 6.5536,348.5,1582.7128,marker0
 6.5538,349.0,1584.9835,marker0
 6.5540,349.0,1584.9835,marker0
 6.5542,349.0,1584.6345,marker0
 6.5544,348.5,1582.3642,marker0
 6.5546,349.0,1584.6345,marker0
 6.5548,349.0,1584.9835,marker0
 6.5550,348.5,1582.3642,marker0
 6.5552,349.0,1584.6345,marker0
 6.5554,348.5,1582.7128,marker0
 6.5556,349.0,1584.9835,marker0
 6.5558,349.0,1584.9835,marker0
 6.5560,348.5,1582.7128,marker0
 6.5562,349.0,1584.6345,marker0
 6.5564,348.5,1582.3642,marker0
 6.5566,379.0,1720.8495,marker0
 6.5568,372.0,1689.4380,marker0
 6.5570,348.5,1582.7128,marker0
 6.5572,349.0,1584.6345,marker0
 6.5574,353.0,1602.7965,marker0
 6.5576,352.0,1598.2560,marker0
 6.5578,349.5,1586.9047,marker0
 6.5580,349.0,1584.6345,marker0
 6.5582,349.0,1584.6345,marker0
 6.5584,349.0,1584.6345,marker0
 6.5586,349.0,1584.6345,marker0
 6.5588,350.0,1589.1750,marker0
 6.5590,348.5,1582.3642,marker0
 6.5592,349.0,1584.6345,marker0
 6.5594,349.0,1584.6345,marker0
 6.5596,348.5,1582.3642,marker0
 6.5598,348.5,1582.3642,marker0
 6.5600,348.5,1582.3642,marker0
 6.5602,349.0,1584.6345,marker0
 6.5604,348.5,1582.3642,marker0
 6.5606,348.5,1582.3642,marker0
 6.5608,349.0,1584.6345,marker0
 6.5610,349.0,1584.9835,marker0
 6.5612,355.5,1614.5032,marker0
 6.5614,342.0,1552.8510,marker0
 6.5616,348.5,1582.7128,marker0
 6.5618,349.0,1584.9835,marker0
 6.5620,348.5,1582.3642,marker0
 6.5622,350.0,1589.1750,marker0
 6.5624,349.0,1584.6345,marker0
 6.5626,349.0,1584.6345,marker0
 6.5628,350.0,1589.5250,marker0
 6.5630,349.0,1584.6345,marker0
 6.5632,349.5,1587.2542,marker0
 6.5634,349.0,1584.6345,marker0
 6.5636,348.5,1582.3642,marker0
 6.5638,349.0,1584.6345,marker0
 6.5640,349.0,1584.6345,marker0
 6.5642,349.0,1584.6345,marker0
 6.5644,349.0,1584.9835,marker0
 6.5646,348.5,1582.3642,marker0
 6.5648,349.5,1587.2542,marker0
 6.5650,348.5,1582.3642,marker0
 6.5652,349.0,1584.6345,marker0
 6.5654,351.5,1595.9857,marker0
 6.5656,352.0,1598.2560,marker0
 6.5658,349.0,1584.9835,marker0
 6.5660,348.5,1582.7128,marker0
 6.5662,349.0,1584.6345,marker0
 6.5664,349.0,1584.6345,marker0
 6.5666,348.5,1582.3642,marker0
 6.5668,349.0,1584.6345,marker0
 6.5670,349.0,1584.6345,marker0
 6.5672,349.0,1584.6345,marker0
 6.5674,349.5,1586.9047,marker0
 6.5676,349.0,1584.6345,marker0
 6.5678,349.0,1584.9835,marker0
 6.5680,348.5,1582.7128,marker0
 6.5682,349.0,1584.6345,marker0
 6.5684,349.0,1584.6345,marker0
 6.5686,348.5,1582.3642,marker0
 6.5688,349.5,1587.2542,marker0
 6.5690,348.5,1582.3642,marker0
 6.5692,349.0,1584.6345,marker0
 6.5694,349.0,1584.6345,marker0
 6.5696,349.0,1584.9835,marker0
 6.5698,349.0,1584.6345,marker0
 6.5700,348.5,1582.7128,marker0
 6.5702,349.5,1586.9047,marker0
 6.5704,352.0,1598.2560,marker0
 6.5706,352.0,1598.6080,marker0
 6.5708,349.0,1584.9835,marker0
 6.5710,349.0,1584.6345,marker0
 6.5712,349.0,1584.2855,marker0
 6.5714,348.5,1582.7128,marker0
 6.5716,349.0,1584.6345,marker0
 6.5718,349.0,1584.6345,marker0
 6.5720,348.5,1582.3642,marker0
 6.5722,349.5,1586.9047,marker0
 6.5724,348.5,1582.3642,marker0
 6.5726,349.0,1584.6345,marker0
 6.5728,348.5,1582.7128,marker0
 6.5730,349.0,1584.6345,marker0
 6.5732,349.0,1584.6345,marker0
 6.5734,351.0,1593.7155,marker0
 6.5736,351.5,1595.9857,marker0
 6.5738,349.0,1584.6345,marker0
 6.5740,349.0,1584.9835,marker0
 6.5742,349.0,1584.6345,marker0
 6.5744,349.0,1584.6345,marker0
 6.5746,349.0,1584.6345,marker0
 6.5748,349.0,1584.6345,marker0
 6.5750,348.5,1582.3642,marker0
 6.5752,349.0,1584.6345,marker0
 6.5754,349.5,1586.9047,marker0
 6.5756,348.5,1582.3642,marker0
 6.5758,349.5,1587.2542,marker0
 6.5760,348.5,1582.3642,marker0
